frame.len,ip.len,ip.ttl,ip.proto,ip.version,tcp.srcport,tcp.dstport,tcp.len,tcp.seq,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.window_size,udp.srcport,udp.dstport,udp.length,dns.qry.type,dns.flags.response,dns.flags.recdesired,alert
54,40,64,6,4,2263,33192,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61168,52952,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,28821,51620,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,45156,35158,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37679,55374,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59966,30500,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,51617,39868,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45956,12216,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,30272,45770,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61895,47988,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64954,34652,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52553,49600,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,13853,54968,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11518,56112,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18415,47524,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43724,42870,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53040,30136,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56998,61429,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44270,50331,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36342,20595,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60522,23721,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45658,26285,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57838,5513,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33312,55362,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57718,36701,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39388,55975,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50104,52806,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38564,38144,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50740,50867,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39376,21512,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,30500,59966,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12216,45956,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56886,44328,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,42870,43724,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30136,53040,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61429,56998,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50331,44270,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20595,36342,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23721,60522,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26285,45658,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5513,57838,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55362,33312,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36701,57718,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55975,39388,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,52806,50104,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38144,38564,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50867,50740,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43694,25112,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41156,43568,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44292,64336,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48858,32749,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46344,8447,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55674,26257,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49092,9411,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54602,43406,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55178,11899,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43038,6196,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47890,33913,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57370,48632,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,38210,59439,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42244,32464,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,21512,39376,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,44328,56886,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25112,43694,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43568,41156,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64336,44292,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32749,48858,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,8447,46344,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37278,44886,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,26257,55674,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,54500,4300,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,9411,49092,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,43406,54602,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,11899,55178,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,6196,43038,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33913,47890,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48632,57370,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59439,38210,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32464,42244,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,41344,34318,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49678,62208,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34112,46667,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,44886,37278,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36364,32544,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,4300,54500,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34318,41344,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56428,27989,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40350,39417,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55250,25258,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44994,5036,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53698,63423,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52140,41372,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45304,7549,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,56436,29925,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49502,57747,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58182,52948,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51852,48906,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,62208,49678,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48474,15164,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,46667,34112,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32544,36364,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27989,56428,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39417,40350,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25258,55250,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5036,44994,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63423,53698,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41372,52140,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7549,45304,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29925,56436,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57747,49502,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55516,35604,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37644,14854,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49060,18834,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48786,5877,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57930,36587,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51464,3215,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40362,2829,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40048,22855,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46896,56855,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36198,65408,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60446,57849,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52502,3161,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54394,39320,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42660,37324,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,52948,58182,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48906,51852,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,15164,48474,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,35604,55516,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14854,37644,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18834,49060,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5877,48786,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36587,57930,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,3215,51464,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2829,40362,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22855,40048,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56855,46896,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,65408,36198,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59368,12652,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,57849,60446,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,49314,31573,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60184,62322,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60956,30372,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53906,24834,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41534,61857,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41794,26421,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54902,33598,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,39678,38500,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49720,7033,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,45142,37069,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44298,4113,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,3161,52502,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39320,54394,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37324,42660,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12652,59368,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,31573,49314,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62322,60184,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30372,60956,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,52318,7503,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,24834,53906,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61857,41534,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,49110,14094,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,26421,41794,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33598,54902,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38500,39678,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7033,49720,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37069,45142,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,4113,44298,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,59490,33096,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49366,2946,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48238,2269,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47480,23864,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50836,36580,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44408,55743,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44606,56337,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52466,63688,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,34696,59478,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,36772,26850,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51624,34435,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42972,50422,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37124,7093,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50792,7226,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,7503,52318,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14094,49110,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,33096,59490,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2946,49366,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2269,48238,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,23864,47480,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,36580,50836,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,55743,44408,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56337,44606,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63688,52466,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59478,34696,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26850,36772,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34435,51624,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50422,42972,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7093,37124,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7226,50792,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,48832,22144,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58716,20331,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54080,5150,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51236,21846,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,40884,14007,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49122,37094,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59436,34482,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51080,39805,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43030,57126,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,48666,38119,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47962,64477,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53574,59971,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52840,47765,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58708,53676,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47448,32689,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46260,65507,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,22144,48832,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20331,58716,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,5150,54080,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,21846,51236,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,45392,25321,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,14007,40884,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,37094,49122,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,37652,62278,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,34482,59436,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,39805,51080,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,57126,43030,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,38119,48666,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64477,47962,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59971,53574,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,47765,52840,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,53676,58708,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,32689,47448,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,65507,46260,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57850,56256,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35710,61896,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46632,13497,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57974,19952,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,58886,61289,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46618,50087,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49250,27357,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37318,25251,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,57544,63057,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59054,50064,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51992,55001,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50476,49313,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51364,26783,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60852,7528,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54088,46992,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,35764,56393,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,25321,45392,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,62278,37652,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56256,57850,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61896,35710,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,13497,46632,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19952,57974,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,61289,58886,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50087,46618,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27357,49250,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,25251,37318,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,63057,57544,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50064,59054,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,36448,29066,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,55001,51992,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49313,50476,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,60180,59829,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,26783,51364,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,7528,60852,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,51730,40644,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43882,18259,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52286,35714,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54288,22701,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,44292,29096,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,46940,22941,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47726,34075,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51696,65400,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,42692,44222,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60984,10066,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43332,48384,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37646,42320,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,46992,54088,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,56393,35764,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29066,36448,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,59829,60180,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,40644,51730,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,18259,43882,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,35210,58100,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35714,52286,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,57950,19395,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,22701,54288,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29096,44292,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,22941,46940,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,34075,47726,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,65400,51696,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,44222,42692,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,10066,60984,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,48384,43332,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,42320,37646,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,43734,41272,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50048,26699,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55618,51995,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52558,19547,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,52954,64829,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55532,27087,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,50158,20838,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,51512,12390,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,49246,35999,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53112,37339,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53296,29647,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55540,49588,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59562,64247,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,32924,2434,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,58100,35210,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19395,57950,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,41272,43734,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,26699,50048,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,51995,55618,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,19547,52558,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64829,52954,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,27087,55532,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,20838,50158,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,12390,51512,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,46618,34189,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,35999,49246,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,33960,50795,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,37339,53112,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,29647,53296,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,49588,55540,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,64247,59562,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,2434,32924,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,56404,6773,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54114,30234,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55284,14510,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43244,60442,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,33124,58013,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,37460,54966,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,55394,40596,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,54890,42386,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,59914,32031,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,43818,33770,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,41030,39140,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,47018,52958,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,53818,38393,0,0,0,0,0,64240,,,,,,,suspicious
74,60,64,6,4,60434,42648,0,0,0,0,0,64240,,,,,,,suspicious
54,40,64,6,4,34189,46618,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,50795,33960,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,6773,56404,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,30234,54114,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,14510,55284,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,60442,43244,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,58013,33124,0,1,1,0,1,0,,,,,,,suspicious
54,40,64,6,4,54966,37460,0,1,1,0,1,0,,,,,,,suspicious
74,60,64,6,4,55634,50805,0,0,0,0,0,64240,,,,,,,suspicious
